頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 26089 ,TW24Z0783819,078381,神達國票3A購02,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26090 ,TW24Z0783827,078382,台耀國票38購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26091 ,TW24Z0783835,078383,材料國票38購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26092 ,TW24Z0783843,078384,穎崴國票38購02,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26093 ,TW24Z0783850,078385,緯穎國票38購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26094 ,TW24Z0783868,078386,來頡國票37購01,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26095 ,TW24Z0783876,078387,台灣50元大39購01,上市 ,上市認購(售)權證,,2024/01/30,RWBCCA,
 26096 ,TW24Z0783884,078388,台灣50元大39購02,上市 ,上市認購(售)權證,,2024/01/30,RWBCCA,
 26097 ,TW24Z0783892,078389,台灣50元大39購03,上市 ,上市認購(售)權證,,2024/01/30,RWBCCA,
 26098 ,TW24Z07838T5,07838T,T50正2國票41售01,上市 ,上市認購(售)權證,,2024/04/17,RWBCPE,
 26099 ,TW24Z0783900,078390,台灣50元大39購04,上市 ,上市認購(售)權證,,2024/01/30,RWBCCA,
 26100 ,TW24Z0783918,078391,香港2X元大37購03,上市 ,上市認購(售)權證,,2024/01/30,RWBCCA,
 26101 ,TW24Z0783926,078392,亞力元大37購07,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26102 ,TW24Z0783934,078393,華城元大37購30,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26103 ,TW24Z0783942,078394,川湖元大38購09,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26104 ,TW24Z0783959,078395,楠梓電元大37購01,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26105 ,TW24Z0783967,078396,佳世達元大37購13,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26106 ,TW24Z0783975,078397,佳世達元大37購14,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26107 ,TW24Z0783983,078398,英業達元大37購27,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26108 ,TW24Z0783991,078399,英業達元大37購28,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26109 ,TW24Z07839T3,07839T,T50正2元富3A售01,上市 ,上市認購(售)權證,,2024/04/17,RWBCPE,
 26110 ,TW24Z0784007,078400,金像電元大37購07,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26111 ,TW24Z0784015,078401,友達元大38購06,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26112 ,TW24Z0784023,078402,聯發科元大37購21,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26113 ,TW24Z0784031,078403,聯發科元大37購22,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26114 ,TW24Z0784049,078404,聯發科元大37購23,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26115 ,TW24Z0784056,078405,志聖元大37購06,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26116 ,TW24Z0784064,078406,長榮元大38購09,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26117 ,TW24Z0784072,078407,漢翔元大37購09,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26118 ,TW24Z0784080,078408,台驊控元大37購04,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26119 ,TW24Z0784098,078409,國泰金元大37購02,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26120 ,TW24Z07840T1,07840T,群高息元富3A售04,上市 ,上市認購(售)權證,,2024/04/17,RWBCPE,
 26121 ,TW24Z0784106,078410,大立光元大37購30,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26122 ,TW24Z0784114,078411,偉訓元大37購02,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26123 ,TW24Z0784122,078412,緯創元大37購32,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26124 ,TW24Z0784130,078413,緯創元大37購33,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26125 ,TW24Z0784148,078414,緯創元大37購34,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26126 ,TW24Z0784155,078415,京鼎元大37購05,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26127 ,TW24Z0784163,078416,群創元大37購23,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26128 ,TW24Z0784171,078417,群創元大37購24,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26129 ,TW24Z0784189,078418,群創元大38購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26130 ,TW24Z0784197,078419,敦泰元大37購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26131 ,TW24Z07841T9,07841T,國巨元富3A售01,上市 ,上市認購(售)權證,,2024/04/17,RWSCPE,
 26132 ,TW24Z0784205,078420,牧德元大37購02,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26133 ,TW24Z0784213,078421,健策元大37購08,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26134 ,TW24Z0784221,078422,神達元大38購06,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26135 ,TW24Z0784239,078423,材料元大37購11,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26136 ,TW24Z0784247,078424,材料元大37購12,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26137 ,TW24Z0784254,078425,材料元大37購13,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26138 ,TW24Z0784262,078426,虹堡元大37購02,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26139 ,TW24Z0784270,078427,達運元大37購07,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26140 ,TW24Z0784288,078428,訊芯元大37購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26141 ,TW24Z0784296,078429,晶心科元大38購03,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26142 ,TW24Z07842T7,07842T,臺股指法興3A售06,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26143 ,TW24Z0784304,078430,緯穎元大38購13,上市 ,上市認購(售)權證,,2024/01/30,RWSCCA,
 26144 ,TW24Z0784312,078431,臺股指元大39購14,上市 ,上市認購(售)權證,,2024/01/30,RWICCE,
 26145 ,TW24Z0784320,078432,臺股指元大39購15,上市 ,上市認購(售)權證,,2024/01/30,RWICCE,
 26146 ,TW24Z0784338,078433,臺股指元大39購16,上市 ,上市認購(售)權證,,2024/01/30,RWICCE,
 26147 ,TW24Z0784346,078434,臺股指元大39購17,上市 ,上市認購(售)權證,,2024/01/30,RWICCE,
 26148 ,TW24Z0784353,078435,臺股指元大39購18,上市 ,上市認購(售)權證,,2024/01/30,RWICCE,
 26149 ,TW24Z0784361,078436,臺股指元大39購19,上市 ,上市認購(售)權證,,2024/01/30,RWICCE,
 26150 ,TW24Z0784379,078437,滬深反中信37購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCE,
 26151 ,TW24Z0784387,078438,聯發科中信37購04,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26152 ,TW24Z0784395,078439,緯創中信38購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26153 ,TW24Z07843T5,07843T,臺股指法興3A售07,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26154 ,TW24Z0784403,078440,明泰中信37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26155 ,TW24Z0784411,078441,台達電統一3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26156 ,TW24Z0784429,078442,華通統一42購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26157 ,TW24Z0784437,078443,建準統一3C購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26158 ,TW24Z0784445,078444,建準統一43購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26159 ,TW24Z0784452,078445,飛宏統一3C購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26160 ,TW24Z0784460,078446,神基統一3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26161 ,TW24Z0784478,078447,新日興統一42購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26162 ,TW24Z0784486,078448,牧德統一42購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26163 ,TW24Z0784494,078449,力成統一3C購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26164 ,TW24Z07844T3,07844T,臺股指法興3A售08,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26165 ,TW24Z0784502,078450,穎崴統一3C購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26166 ,TW24Z0784510,078451,晶心科統一42購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26167 ,TW24Z0784528,078452,上証2X國票3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26168 ,TW24Z0784536,078453,香港2X國票3A購02,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26169 ,TW24Z0784544,078454,FBNQ2X國票39購02,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26170 ,TW24Z0784551,078455,智邦國票38購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26171 ,TW24Z0784569,078456,台光電國票38購04,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26172 ,TW24Z0784577,078457,華新科國票38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26173 ,TW24Z0784585,078458,宏達電國票39購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26174 ,TW24Z0784593,078459,兆豐金國票37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26175 ,TW24Z07845T0,07845T,臺股指法興3A售09,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26176 ,TW24Z0784601,078460,健策國票38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26177 ,TW24Z0784619,078461,訊連國票38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26178 ,TW24Z0784627,078462,力成國票38購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26179 ,TW24Z0784635,078463,致新國票38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26180 ,TW24Z0784643,078464,華東國票37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26181 ,TW24Z0784650,078465,富鼎國票38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26182 ,TW24Z0784668,078466,上証2X元富3A購05,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26183 ,TW24Z0784676,078467,滬深2X元富3A購03,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26184 ,TW24Z0784684,078468,東陽元富37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26185 ,TW24Z0784692,078469,宏達電國泰39購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26186 ,TW24Z07846T8,07846T,臺股指法興3A售10,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26187 ,TW24Z0784700,078470,台灣50凱基39購03,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26188 ,TW24Z0784718,078471,台灣50凱基39購04,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26189 ,TW24Z0784726,078472,台灣50凱基39購05,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26190 ,TW24Z0784734,078473,台灣50凱基3A購02,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26191 ,TW24Z0784742,078474,滬深2X凱基43購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26192 ,TW24Z0784759,078475,群高息凱基3A購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26193 ,TW24Z0784767,078476,科技息凱基3A購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26194 ,TW24Z0784775,078477,士電凱基38購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26195 ,TW24Z0784783,078478,華城凱基37購17,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26196 ,TW24Z0784791,078479,川湖凱基39購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26197 ,TW24Z07847T6,07847T,臺股指法興3A售11,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26198 ,TW24Z0784809,078480,光寶科凱基37購09,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26199 ,TW24Z0784817,078481,聯電凱基38購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26200 ,TW24Z0784825,078482,台達電凱基37購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26201 ,TW24Z0784833,078483,華通凱基38購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26202 ,TW24Z0784841,078484,楠梓電凱基37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26203 ,TW24Z0784858,078485,鴻海凱基39購07,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26204 ,TW24Z0784866,078486,台積電凱基43購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26205 ,TW24Z0784874,078487,宏碁凱基37購20,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26206 ,TW24Z0784882,078488,金像電凱基37購08,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26207 ,TW24Z0784890,078489,技嘉凱基37購27,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26208 ,TW24Z07848T4,07848T,臺股指法興3A售12,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26209 ,TW24Z0784908,078490,瑞昱凱基37購07,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26210 ,TW24Z0784916,078491,友達凱基3C購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26211 ,TW24Z0784924,078492,京元電凱基39購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26212 ,TW24Z0784932,078493,聯發科凱基39購08,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26213 ,TW24Z0784940,078494,宏達電凱基3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26214 ,TW24Z0784957,078495,長榮凱基3C購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26215 ,TW24Z0784965,078496,萬海凱基37購08,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26216 ,TW24Z0784973,078497,神基凱基37購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26217 ,TW24Z0784981,078498,神基凱基38購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26218 ,TW24Z0784999,078499,大立光凱基38購15,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26219 ,TW24Z07849T2,07849T,臺股指法興3A售13,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26220 ,TW24Z0785004,078500,緯創凱基37購30,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26221 ,TW24Z0785012,078501,玉晶光凱基37購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26222 ,TW24Z0785020,078502,京鼎凱基37購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26223 ,TW24Z0785038,078503,群創凱基38購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26224 ,TW24Z0785046,078504,揚明光凱基37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26225 ,TW24Z0785053,078505,牧德凱基37購04,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26226 ,TW24Z0785061,078506,牧德凱基38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26227 ,TW24Z0785079,078507,牧德凱基3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26228 ,TW24Z0785087,078508,健策凱基37購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26229 ,TW24Z0785095,078509,材料凱基37購15,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26230 ,TW24Z07850T0,07850T,臺股指法興3A售14,上市 ,上市認購(售)權證,,2024/04/17,RWICPE,
 26231 ,TW24Z0785103,078510,上品凱基37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26232 ,TW24Z0785111,078511,帝寶凱基37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26233 ,TW24Z0785129,078512,緯穎凱基37購24,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26234 ,TW24Z0785137,078513,采鈺凱基38購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26235 ,TW24Z0785145,078514,臺股指凱基39購24,上市 ,上市認購(售)權證,,2024/01/31,RWICCE,
 26236 ,TW24Z0785152,078515,臺股指凱基39購25,上市 ,上市認購(售)權證,,2024/01/31,RWICCE,
 26237 ,TW24Z0785160,078516,臺股指凱基39購26,上市 ,上市認購(售)權證,,2024/01/31,RWICCE,
 26238 ,TW24Z0785178,078517,香港2X永豐37購02,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26239 ,TW24Z0785186,078518,堤維西永豐38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26240 ,TW24Z0785194,078519,友達永豐37購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26241 ,TW24Z07851T8,07851T,臺股指富邦3B售10,上市 ,上市認購(售)權證,,2024/04/18,RWICPE,
 26242 ,TW24Z0785202,078520,聯發科永豐37購08,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26243 ,TW24Z0785210,078521,宏達電永豐37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26244 ,TW24Z0785228,078522,彰銀永豐3A購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26245 ,TW24Z0785236,078523,大立光永豐51購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26246 ,TW24Z0785244,078524,新日興永豐38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26247 ,TW24Z0785251,078525,群創永豐37購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26248 ,TW24Z0785269,078526,健策永豐39購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26249 ,TW24Z0785277,078527,穎崴永豐39購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26250 ,TW24Z0785285,078528,台達電兆豐38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26251 ,TW24Z0785293,078529,國巨兆豐37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26252 ,TW24Z07852T6,07852T,創意中信3A售04,上市 ,上市認購(售)權證,,2024/04/18,RWSCPE,
 26253 ,TW24Z0785301,078530,大同兆豐37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26254 ,TW24Z0785319,078531,大同兆豐38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26255 ,TW24Z0785327,078532,技嘉兆豐37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26256 ,TW24Z0785335,078533,聯發科兆豐38購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26257 ,TW24Z0785343,078534,奇鋐兆豐37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26258 ,TW24Z0785350,078535,奇鋐兆豐38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26259 ,TW24Z0785368,078536,樺漢兆豐42購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26260 ,TW24Z0785376,078537,力智兆豐39購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26261 ,TW24Z0785384,078538,亞力群益37購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26262 ,TW24Z0785392,078539,鴻海群益3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26263 ,TW24Z07853T4,07853T,創意永豐3A售06,上市 ,上市認購(售)權證,,2024/04/18,RWSCPE,
 26264 ,TW24Z0785400,078540,台積電群益37購21,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26265 ,TW24Z0785418,078541,宏碁群益37購21,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26266 ,TW24Z0785426,078542,英業達群益37購18,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26267 ,TW24Z0785434,078543,技嘉群益37購26,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26268 ,TW24Z0785442,078544,技嘉群益37購27,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26269 ,TW24Z0785459,078545,微星群益37購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26270 ,TW24Z0785467,078546,聯發科群益3C購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26271 ,TW24Z0785475,078547,長榮群益38購14,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26272 ,TW24Z0785483,078548,長榮群益38購15,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26273 ,TW24Z0785491,078549,陽明群益39購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26274 ,TW24Z07854T2,07854T,T50正2國票3C售02,上市 ,上市認購(售)權證,,2024/04/18,RWBCPE,
 26275 ,TW24Z0785509,078550,長榮航群益39購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26276 ,TW24Z0785517,078551,大立光群益37購27,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26277 ,TW24Z0785525,078552,奇鋐群益3C購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26278 ,TW24Z0785533,078553,緯創群益3C購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26279 ,TW24Z0785541,078554,群創群益37購04,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26280 ,TW24Z0785558,078555,敦泰群益37購07,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26281 ,TW24Z0785566,078556,健策群益38購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26282 ,TW24Z0785574,078557,天鈺群益37購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26283 ,TW24Z0785582,078558,緯穎群益37購21,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26284 ,TW24Z0785590,078559,采鈺群益37購07,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26285 ,TW24Z07855T9,07855T,華榮國票3C售01,上市 ,上市認購(售)權證,,2024/04/18,RWSCPE,
 26286 ,TW24Z0785608,078560,台達電法興37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26287 ,TW24Z0785616,078561,英業達法興38購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26288 ,TW24Z0785624,078562,技嘉法興37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26289 ,TW24Z0785632,078563,聯發科法興37購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26290 ,TW24Z0785640,078564,義隆法興37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26291 ,TW24Z0785657,078565,緯創法興37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26292 ,TW24Z0785665,078566,敦泰法興37購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCE,
 26293 ,TW24Z0785673,078567,上証2X富邦39購02,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26294 ,TW24Z0785681,078568,華通富邦38購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26295 ,TW24Z0785699,078569,華通富邦39購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26296 ,TW24Z07856T7,07856T,智邦國票3B售01,上市 ,上市認購(售)權證,,2024/04/18,RWSCPE,
 26297 ,TW24Z0785707,078570,台積電富邦37購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26298 ,TW24Z0785715,078571,台積電富邦37購04,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26299 ,TW24Z0785723,078572,嘉澤富邦38購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26300 ,TW24Z0785731,078573,材料富邦39購01,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26301 ,TW24Z0785749,078574,S&P正2元大37購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26302 ,TW24Z0785756,078575,國企2X元大37購04,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26303 ,TW24Z0785764,078576,國企2X元大39購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26304 ,TW24Z0785772,078577,元金反元大3C購01,上市 ,上市認購(售)權證,,2024/01/31,RWBCCA,
 26305 ,TW24Z0785780,078578,華城元大38購03,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26306 ,TW24Z0785798,078579,川湖元大38購10,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26307 ,TW24Z07857T5,07857T,華榮元富3A售02,上市 ,上市認購(售)權證,,2024/04/18,RWSCPE,
 26308 ,TW24Z0785806,078580,台達電元大37購11,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26309 ,TW24Z0785814,078581,台達電元大37購12,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26310 ,TW24Z0785822,078582,華通元大38購10,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26311 ,TW24Z0785830,078583,台積電元大37購28,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26312 ,TW24Z0785848,078584,台積電元大37購29,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26313 ,TW24Z0785855,078585,台積電元大37購30,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26314 ,TW24Z0785863,078586,宏碁元大38購05,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26315 ,TW24Z0785871,078587,英業達元大37購29,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26316 ,TW24Z0785889,078588,菱生元大37購02,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26317 ,TW24Z0785897,078589,台光電元大37購06,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26318 ,TW24Z07858T3,07858T,美時元富3A售01,上市 ,上市認購(售)權證,,2024/04/18,RWSCPE,
 26319 ,TW24Z0785905,078590,建準元大37購10,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26320 ,TW24Z0785913,078591,建準元大37購11,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26321 ,TW24Z0785921,078592,建準元大37購12,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26322 ,TW24Z0785939,078593,聯發科元大37購24,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26323 ,TW24Z0785947,078594,聯發科元大37購25,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
 26324 ,TW24Z0785954,078595,聯發科元大37購26,上市 ,上市認購(售)權證,,2024/01/31,RWSCCA,
