頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 674 ,TWCGO0400U41,CGO00400U4,"仁寶股票選擇權,2024/09,履約價40.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 675 ,TWCGO0410G47,CGO00410G4,"仁寶股票選擇權,2024/07,履約價41.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 676 ,TWCGO0410H46,CGO00410H4,"仁寶股票選擇權,2024/08,履約價41.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 677 ,TWCGO0410S43,CGO00410S4,"仁寶股票選擇權,2024/07,履約價41.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 678 ,TWCGO0410T42,CGO00410T4,"仁寶股票選擇權,2024/08,履約價41.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 679 ,TWCGO0420G45,CGO00420G4,"仁寶股票選擇權,2024/07,履約價42.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 680 ,TWCGO0420H44,CGO00420H4,"仁寶股票選擇權,2024/08,履約價42.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 681 ,TWCGO0420I43,CGO00420I4,"仁寶股票選擇權,2024/09,履約價42.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 682 ,TWCGO0420S41,CGO00420S4,"仁寶股票選擇權,2024/07,履約價42.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 683 ,TWCGO0420T40,CGO00420T4,"仁寶股票選擇權,2024/08,履約價42.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 684 ,TWCGO0420U47,CGO00420U4,"仁寶股票選擇權,2024/09,履約價42.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 685 ,TWCGO0430G43,CGO00430G4,"仁寶股票選擇權,2024/07,履約價43.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 686 ,TWCGO0430S49,CGO00430S4,"仁寶股票選擇權,2024/07,履約價43.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 687 ,TWCGO0440G41,CGO00440G4,"仁寶股票選擇權,2024/07,履約價44.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/17,OCESCS,
 688 ,TWCGO0440I49,CGO00440I4,"仁寶股票選擇權,2024/09,履約價44.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/15,OCESCS,
 689 ,TWCGO0440S47,CGO00440S4,"仁寶股票選擇權,2024/07,履約價44.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/17,OPESCS,
 690 ,TWCGO0440U43,CGO00440U4,"仁寶股票選擇權,2024/09,履約價44.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/15,OPESCS,
 691 ,TWCGO0450G48,CGO00450G4,"仁寶股票選擇權,2024/07,履約價45.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/23,OCESCS,
 692 ,TWCGO0450S44,CGO00450S4,"仁寶股票選擇權,2024/07,履約價45.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/23,OPESCS,
 693 ,TWCGO0460G46,CGO00460G4,"仁寶股票選擇權,2024/07,履約價46.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/23,OCESCS,
 694 ,TWCGO0460I44,CGO00460I4,"仁寶股票選擇權,2024/09,履約價46.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/23,OCESCS,
 695 ,TWCGO0460S42,CGO00460S4,"仁寶股票選擇權,2024/07,履約價46.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/23,OPESCS,
 696 ,TWCGO0460U48,CGO00460U4,"仁寶股票選擇權,2024/09,履約價46.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/23,OPESCS,
 697 ,TWCGO0470G44,CGO00470G4,"仁寶股票選擇權,2024/07,履約價47.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/23,OCESCS,
 698 ,TWCGO0470S40,CGO00470S4,"仁寶股票選擇權,2024/07,履約價47.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/23,OPESCS,
 699 ,TWCGO0480I40,CGO00480I4,"仁寶股票選擇權,2024/09,履約價48.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/23,OCESCS,
 700 ,TWCGO0480U44,CGO00480U4,"仁寶股票選擇權,2024/09,履約價48.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/23,OPESCS,
 701 ,TW000CHFC506,CHFC5,友達股票期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 702 ,TW000CHFG408,CHFG4,友達股票期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 703 ,TW000CHFH406,CHFH4,友達股票期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 704 ,TW000CHFI404,CHFI4,友達股票期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 705 ,TW000CHFL408,CHFL4,友達股票期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 706 ,TWCHO0140I41,CHO00140I4,"友達股票選擇權,2024/09,履約價14.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 707 ,TWCHO0140U45,CHO00140U4,"友達股票選擇權,2024/09,履約價14.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 708 ,TWCHO0145G48,CHO00145G4,"友達股票選擇權,2024/07,履約價14.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/05,OCESCS,
 709 ,TWCHO0145S44,CHO00145S4,"友達股票選擇權,2024/07,履約價14.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/05,OPESCS,
 710 ,TWCHO0150G40,CHO00150G4,"友達股票選擇權,2024/07,履約價15.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 711 ,TWCHO0150H49,CHO00150H4,"友達股票選擇權,2024/08,履約價15.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/21,OCESCS,
 712 ,TWCHO0150I48,CHO00150I4,"友達股票選擇權,2024/09,履約價15.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 713 ,TWCHO0150S46,CHO00150S4,"友達股票選擇權,2024/07,履約價15.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 714 ,TWCHO0150T45,CHO00150T4,"友達股票選擇權,2024/08,履約價15.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/21,OPESCS,
 715 ,TWCHO0150U42,CHO00150U4,"友達股票選擇權,2024/09,履約價15.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 716 ,TWCHO0155G45,CHO00155G4,"友達股票選擇權,2024/07,履約價15.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 717 ,TWCHO0155H44,CHO00155H4,"友達股票選擇權,2024/08,履約價15.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 718 ,TWCHO0155S41,CHO00155S4,"友達股票選擇權,2024/07,履約價15.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 719 ,TWCHO0155T40,CHO00155T4,"友達股票選擇權,2024/08,履約價15.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 720 ,TWCHO0160G48,CHO00160G4,"友達股票選擇權,2024/07,履約價16.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 721 ,TWCHO0160H47,CHO00160H4,"友達股票選擇權,2024/08,履約價16.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 722 ,TWCHO0160I46,CHO00160I4,"友達股票選擇權,2024/09,履約價16.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 723 ,TWCHO0160S44,CHO00160S4,"友達股票選擇權,2024/07,履約價16.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 724 ,TWCHO0160T43,CHO00160T4,"友達股票選擇權,2024/08,履約價16.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 725 ,TWCHO0160U40,CHO00160U4,"友達股票選擇權,2024/09,履約價16.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 726 ,TWCHO0165G43,CHO00165G4,"友達股票選擇權,2024/07,履約價16.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 727 ,TWCHO0165H42,CHO00165H4,"友達股票選擇權,2024/08,履約價16.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 728 ,TWCHO0165S49,CHO00165S4,"友達股票選擇權,2024/07,履約價16.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 729 ,TWCHO0165T48,CHO00165T4,"友達股票選擇權,2024/08,履約價16.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 730 ,TWCHO0170G46,CHO00170G4,"友達股票選擇權,2024/07,履約價17.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 731 ,TWCHO0170H45,CHO00170H4,"友達股票選擇權,2024/08,履約價17.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 732 ,TWCHO0170I44,CHO00170I4,"友達股票選擇權,2024/09,履約價17.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 733 ,TWCHO0170S42,CHO00170S4,"友達股票選擇權,2024/07,履約價17.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 734 ,TWCHO0170T41,CHO00170T4,"友達股票選擇權,2024/08,履約價17.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 735 ,TWCHO0170U48,CHO00170U4,"友達股票選擇權,2024/09,履約價17.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 736 ,TWCHO0175G41,CHO00175G4,"友達股票選擇權,2024/07,履約價17.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 737 ,TWCHO0175H40,CHO00175H4,"友達股票選擇權,2024/08,履約價17.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 738 ,TWCHO0175S47,CHO00175S4,"友達股票選擇權,2024/07,履約價17.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 739 ,TWCHO0175T46,CHO00175T4,"友達股票選擇權,2024/08,履約價17.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 740 ,TWCHO0180G44,CHO00180G4,"友達股票選擇權,2024/07,履約價18.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 741 ,TWCHO0180H43,CHO00180H4,"友達股票選擇權,2024/08,履約價18.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 742 ,TWCHO0180I42,CHO00180I4,"友達股票選擇權,2024/09,履約價18.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 743 ,TWCHO0180S40,CHO00180S4,"友達股票選擇權,2024/07,履約價18.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 744 ,TWCHO0180T49,CHO00180T4,"友達股票選擇權,2024/08,履約價18.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 745 ,TWCHO0180U46,CHO00180U4,"友達股票選擇權,2024/09,履約價18.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 746 ,TWCHO0185G49,CHO00185G4,"友達股票選擇權,2024/07,履約價18.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 747 ,TWCHO0185H48,CHO00185H4,"友達股票選擇權,2024/08,履約價18.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 748 ,TWCHO0185S45,CHO00185S4,"友達股票選擇權,2024/07,履約價18.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 749 ,TWCHO0185T44,CHO00185T4,"友達股票選擇權,2024/08,履約價18.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 750 ,TWCHO0190G42,CHO00190G4,"友達股票選擇權,2024/07,履約價19.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 751 ,TWCHO0190H41,CHO00190H4,"友達股票選擇權,2024/08,履約價19.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 752 ,TWCHO0190I40,CHO00190I4,"友達股票選擇權,2024/09,履約價19.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 753 ,TWCHO0190S48,CHO00190S4,"友達股票選擇權,2024/07,履約價19.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 754 ,TWCHO0190T47,CHO00190T4,"友達股票選擇權,2024/08,履約價19.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 755 ,TWCHO0190U44,CHO00190U4,"友達股票選擇權,2024/09,履約價19.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 756 ,TWCHO0195G47,CHO00195G4,"友達股票選擇權,2024/07,履約價19.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 757 ,TWCHO0195H46,CHO00195H4,"友達股票選擇權,2024/08,履約價19.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 758 ,TWCHO0195S43,CHO00195S4,"友達股票選擇權,2024/07,履約價19.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 759 ,TWCHO0195T42,CHO00195T4,"友達股票選擇權,2024/08,履約價19.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 760 ,TWCHO0200G40,CHO00200G4,"友達股票選擇權,2024/07,履約價20.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 761 ,TWCHO0200H49,CHO00200H4,"友達股票選擇權,2024/08,履約價20.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 762 ,TWCHO0200I48,CHO00200I4,"友達股票選擇權,2024/09,履約價20.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 763 ,TWCHO0200S46,CHO00200S4,"友達股票選擇權,2024/07,履約價20.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 764 ,TWCHO0200T45,CHO00200T4,"友達股票選擇權,2024/08,履約價20.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 765 ,TWCHO0200U42,CHO00200U4,"友達股票選擇權,2024/09,履約價20.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 766 ,TWCHO0205G45,CHO00205G4,"友達股票選擇權,2024/07,履約價20.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 767 ,TWCHO0205H44,CHO00205H4,"友達股票選擇權,2024/08,履約價20.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 768 ,TWCHO0205S41,CHO00205S4,"友達股票選擇權,2024/07,履約價20.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 769 ,TWCHO0205T40,CHO00205T4,"友達股票選擇權,2024/08,履約價20.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 770 ,TWCHO0210G48,CHO00210G4,"友達股票選擇權,2024/07,履約價21.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 771 ,TWCHO0210H47,CHO00210H4,"友達股票選擇權,2024/08,履約價21.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 772 ,TWCHO0210I46,CHO00210I4,"友達股票選擇權,2024/09,履約價21.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 773 ,TWCHO0210S44,CHO00210S4,"友達股票選擇權,2024/07,履約價21.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 774 ,TWCHO0210T43,CHO00210T4,"友達股票選擇權,2024/08,履約價21.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 775 ,TWCHO0210U40,CHO00210U4,"友達股票選擇權,2024/09,履約價21.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 776 ,TWCHO0215G43,CHO00215G4,"友達股票選擇權,2024/07,履約價21.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/17,OCESCS,
 777 ,TWCHO0215H42,CHO00215H4,"友達股票選擇權,2024/08,履約價21.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/24,OCESCS,
 778 ,TWCHO0215S49,CHO00215S4,"友達股票選擇權,2024/07,履約價21.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/17,OPESCS,
 779 ,TWCHO0215T48,CHO00215T4,"友達股票選擇權,2024/08,履約價21.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/24,OPESCS,
 780 ,TWCHO0220G46,CHO00220G4,"友達股票選擇權,2024/07,履約價22.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/24,OCESCS,
 781 ,TWCHO0220H45,CHO00220H4,"友達股票選擇權,2024/08,履約價22.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/24,OCESCS,
 782 ,TWCHO0220I44,CHO00220I4,"友達股票選擇權,2024/09,履約價22.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/30,OCESCS,
 783 ,TWCHO0220S42,CHO00220S4,"友達股票選擇權,2024/07,履約價22.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/24,OPESCS,
 784 ,TWCHO0220T41,CHO00220T4,"友達股票選擇權,2024/08,履約價22.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/24,OPESCS,
 785 ,TWCHO0220U48,CHO00220U4,"友達股票選擇權,2024/09,履約價22.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/30,OPESCS,
 786 ,TW000CJFC502,CJFC5,華南金股票期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 787 ,TW000CJFG404,CJFG4,華南金股票期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 788 ,TW000CJFH402,CJFH4,華南金股票期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 789 ,TW000CJFI400,CJFI4,華南金股票期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 790 ,TW000CJFL404,CJFL4,華南金股票期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 791 ,TWCJO0180I40,CJO00180I4,"華南金股票選擇權,2024/09,履約價18.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/22,OCESCS,
 792 ,TWCJO0180U44,CJO00180U4,"華南金股票選擇權,2024/09,履約價18.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/22,OPESCS,
 793 ,TWCJO0190I48,CJO00190I4,"華南金股票選擇權,2024/09,履約價19.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 794 ,TWCJO0190U42,CJO00190U4,"華南金股票選擇權,2024/09,履約價19.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 795 ,TWCJO0200I46,CJO00200I4,"華南金股票選擇權,2024/09,履約價20.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 796 ,TWCJO0200U40,CJO00200U4,"華南金股票選擇權,2024/09,履約價20.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 797 ,TWCJO0205G43,CJO00205G4,"華南金股票選擇權,2024/07,履約價20.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/04,OCESCS,
 798 ,TWCJO0205S49,CJO00205S4,"華南金股票選擇權,2024/07,履約價20.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/04,OPESCS,
 799 ,TWCJO0210G46,CJO00210G4,"華南金股票選擇權,2024/07,履約價21.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/30,OCESCS,
 800 ,TWCJO0210I44,CJO00210I4,"華南金股票選擇權,2024/09,履約價21.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 801 ,TWCJO0210S42,CJO00210S4,"華南金股票選擇權,2024/07,履約價21.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/30,OPESCS,
 802 ,TWCJO0210U48,CJO00210U4,"華南金股票選擇權,2024/09,履約價21.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 803 ,TWCJO0215G41,CJO00215G4,"華南金股票選擇權,2024/07,履約價21.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/22,OCESCS,
 804 ,TWCJO0215S47,CJO00215S4,"華南金股票選擇權,2024/07,履約價21.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/22,OPESCS,
 805 ,TWCJO0220G44,CJO00220G4,"華南金股票選擇權,2024/07,履約價22.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 806 ,TWCJO0220H43,CJO00220H4,"華南金股票選擇權,2024/08,履約價22.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 807 ,TWCJO0220I42,CJO00220I4,"華南金股票選擇權,2024/09,履約價22.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 808 ,TWCJO0220S40,CJO00220S4,"華南金股票選擇權,2024/07,履約價22.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 809 ,TWCJO0220T49,CJO00220T4,"華南金股票選擇權,2024/08,履約價22.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 810 ,TWCJO0220U46,CJO00220U4,"華南金股票選擇權,2024/09,履約價22.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 811 ,TWCJO0225G49,CJO00225G4,"華南金股票選擇權,2024/07,履約價22.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 812 ,TWCJO0225H48,CJO00225H4,"華南金股票選擇權,2024/08,履約價22.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 813 ,TWCJO0225S45,CJO00225S4,"華南金股票選擇權,2024/07,履約價22.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 814 ,TWCJO0225T44,CJO00225T4,"華南金股票選擇權,2024/08,履約價22.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 815 ,TWCJO0230G42,CJO00230G4,"華南金股票選擇權,2024/07,履約價23.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 816 ,TWCJO0230H41,CJO00230H4,"華南金股票選擇權,2024/08,履約價23.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 817 ,TWCJO0230I40,CJO00230I4,"華南金股票選擇權,2024/09,履約價23.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 818 ,TWCJO0230S48,CJO00230S4,"華南金股票選擇權,2024/07,履約價23.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 819 ,TWCJO0230T47,CJO00230T4,"華南金股票選擇權,2024/08,履約價23.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 820 ,TWCJO0230U44,CJO00230U4,"華南金股票選擇權,2024/09,履約價23.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 821 ,TWCJO0235G47,CJO00235G4,"華南金股票選擇權,2024/07,履約價23.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 822 ,TWCJO0235H46,CJO00235H4,"華南金股票選擇權,2024/08,履約價23.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 823 ,TWCJO0235S43,CJO00235S4,"華南金股票選擇權,2024/07,履約價23.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 824 ,TWCJO0235T42,CJO00235T4,"華南金股票選擇權,2024/08,履約價23.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 825 ,TWCJO0240G40,CJO00240G4,"華南金股票選擇權,2024/07,履約價24.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 826 ,TWCJO0240H49,CJO00240H4,"華南金股票選擇權,2024/08,履約價24.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 827 ,TWCJO0240I48,CJO00240I4,"華南金股票選擇權,2024/09,履約價24.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 828 ,TWCJO0240S46,CJO00240S4,"華南金股票選擇權,2024/07,履約價24.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 829 ,TWCJO0240T45,CJO00240T4,"華南金股票選擇權,2024/08,履約價24.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 830 ,TWCJO0240U42,CJO00240U4,"華南金股票選擇權,2024/09,履約價24.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/04/18,OPESCS,
 831 ,TWCJO0245G45,CJO00245G4,"華南金股票選擇權,2024/07,履約價24.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 832 ,TWCJO0245H44,CJO00245H4,"華南金股票選擇權,2024/08,履約價24.5,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 833 ,TWCJO0245S41,CJO00245S4,"華南金股票選擇權,2024/07,履約價24.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 834 ,TWCJO0245T40,CJO00245T4,"華南金股票選擇權,2024/08,履約價24.5,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
 835 ,TWCJO0250G47,CJO00250G4,"華南金股票選擇權,2024/07,履約價25.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/05/16,OCESCS,
 836 ,TWCJO0250H46,CJO00250H4,"華南金股票選擇權,2024/08,履約價25.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/06/20,OCESCS,
 837 ,TWCJO0250I45,CJO00250I4,"華南金股票選擇權,2024/09,履約價25.0,買權",期貨及選擇權 ,股票選擇權買權,,2024/04/18,OCESCS,
 838 ,TWCJO0250S43,CJO00250S4,"華南金股票選擇權,2024/07,履約價25.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/05/16,OPESCS,
 839 ,TWCJO0250T42,CJO00250T4,"華南金股票選擇權,2024/08,履約價25.0,賣權",期貨及選擇權 ,股票選擇權賣權,,2024/06/20,OPESCS,
