頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 6182 ,TW24Z7151168,715116,統振凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6183 ,TW24Z7151176,715117,創惟凱基39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6184 ,TW24Z7151184,715118,普萊德凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6185 ,TW24Z7151192,715119,鈦昇凱基39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6186 ,TW24Z7151200,715120,鈺太凱基39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6187 ,TW24Z7151218,715121,廣積凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6188 ,TW24Z7151226,715122,千附精中信39購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCE,
 6189 ,TW24Z7151234,715123,聯合中信3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCE,
 6190 ,TW24Z7151242,715124,佶優群益39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6191 ,TW24Z7151259,715125,原相群益3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6192 ,TW24Z7151267,715126,創惟群益3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6193 ,TW24Z7151275,715127,智通群益41購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6194 ,TW24Z7151283,715128,群聯群益3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6195 ,TW24Z7151291,715129,凡甲統一43購03,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6196 ,TW24Z7151309,715130,利機統一43購03,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6197 ,TW24Z7151317,715131,宏觀統一45購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6198 ,TW24Z7151325,715132,亞信統一42購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6199 ,TW24Z7151333,715133,亞信統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6200 ,TW24Z7151341,715134,旺矽統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6201 ,TW24Z7151358,715135,威剛統一43購03,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6202 ,TW24Z7151366,715136,威剛統一43購04,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6203 ,TW24Z7151374,715137,建榮統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6204 ,TW24Z7151382,715138,原相統一42購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6205 ,TW24Z7151390,715139,原相統一46購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6206 ,TW24Z7151408,715140,創惟統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6207 ,TW24Z7151416,715141,普萊德統一45購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6208 ,TW24Z7151424,715142,湧德統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6209 ,TW24Z7151432,715143,翔名統一45購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6210 ,TW24Z7151440,715144,漢科統一44購03,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6211 ,TW24Z7151457,715145,家登永豐3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6212 ,TW24Z7151465,715146,鈊象永豐39購04,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6213 ,TW24Z7151473,715147,群聯永豐3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6214 ,TW24Z7151481,715148,台燿元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6215 ,TW24Z7151499,715149,佶優元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6216 ,TW24Z7151507,715150,創惟元富3C購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6217 ,TW24Z7151515,715151,鈊象元富3A購03,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6218 ,TW24Z7151523,715152,群聯元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6219 ,TW24Z7151531,715153,群聯元富3C購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6220 ,TW24Z7151549,715154,鈺太元富39購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6221 ,TW24Z7151556,715155,緯軟元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6222 ,TW24Z7151564,715156,元太富邦39購02,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6223 ,TW24Z7151572,715157,雙鴻富邦43購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6224 ,TW24Z7151580,715158,家登兆豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/04,RWSCCA,
 6225 ,TW24Z7151598,715159,廣運永豐43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6226 ,TW24Z7151606,715160,藏壽司永豐3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6227 ,TW24Z7151614,715161,譜瑞永豐39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6228 ,TW24Z7151622,715162,元太元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6229 ,TW24Z7151630,715163,台燿元大39購05,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6230 ,TW24Z7151648,715164,亞通元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6231 ,TW24Z7151655,715165,宜特元大39購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6232 ,TW24Z7151663,715166,昇佳電元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6233 ,TW24Z7151671,715167,威剛元大3A購04,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6234 ,TW24Z7151689,715168,宣德元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6235 ,TW24Z7151697,715169,茂達元大3C購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6236 ,TW24Z7151705,715170,神準元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6237 ,TW24Z7151713,715171,統振元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6238 ,TW24Z7151721,715172,閎康元大39購04,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6239 ,TW24Z7151739,715173,鈺太元大39購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6240 ,TW24Z7151747,715174,營邦元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6241 ,TW24Z7151754,715175,曜越元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6242 ,TW24Z7151762,715176,雙鴻元大39購07,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6243 ,TW24Z7151770,715177,穩懋元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6244 ,TW24Z7151788,715178,譜瑞元大39購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6245 ,TW24Z7151796,715179,譜瑞元大39購04,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6246 ,TW24Z7151804,715180,譜瑞元大3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6247 ,TW24Z7151812,715181,宏捷科康和39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6248 ,TW24Z7151820,715182,鈦昇康和3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6249 ,TW24Z7151838,715183,大綜凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6250 ,TW24Z7151846,715184,元太凱基39購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6251 ,TW24Z7151853,715185,良維凱基3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6252 ,TW24Z7151861,715186,佳邦凱基3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6253 ,TW24Z7151879,715187,昇佳電凱基3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6254 ,TW24Z7151887,715188,長聖凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6255 ,TW24Z7151895,715189,耕興凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6256 ,TW24Z7151903,715190,群聯凱基41購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6257 ,TW24Z7151911,715191,福華凱基3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6258 ,TW24Z7151929,715192,廣運凱基3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6259 ,TW24Z7151937,715193,衛司特凱基3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6260 ,TW24Z7151945,715194,雙鴻凱基3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6261 ,TW24Z7151952,715195,譜瑞凱基39購07,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6262 ,TW24Z7151960,715196,元太國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6263 ,TW24Z7151978,715197,良維國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6264 ,TW24Z7151986,715198,協禧國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6265 ,TW24Z7151994,715199,旺矽國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6266 ,TW24Z7152000,715200,波若威國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6267 ,TW24Z7152018,715201,佶優國票39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6268 ,TW24Z7152026,715202,佶優國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6269 ,TW24Z7152034,715203,信紘科國票39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6270 ,TW24Z7152042,715204,胡連國票42購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6271 ,TW24Z7152059,715205,茂迪國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6272 ,TW24Z7152067,715206,家登國票3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6273 ,TW24Z7152075,715207,聯亞國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6274 ,TW24Z7152083,715208,家登台新39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCE,
 6275 ,TW24Z7152091,715209,建榮國泰3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6276 ,TW24Z7152109,715210,倉和國泰3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6277 ,TW24Z7152117,715211,創惟國泰3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6278 ,TW24Z7152125,715212,緯軟國泰3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6279 ,TW24Z7152133,715213,雙鴻國泰3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6280 ,TW24Z7152141,715214,弘塑統一43購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6281 ,TW24Z7152158,715215,長聖統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6282 ,TW24Z7152166,715216,前鼎統一45購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6283 ,TW24Z7152174,715217,原相統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6284 ,TW24Z7152182,715218,原相統一43購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6285 ,TW24Z7152190,715219,家登統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6286 ,TW24Z7152208,715220,創惟統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6287 ,TW24Z7152216,715221,富喬統一45購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6288 ,TW24Z7152224,715222,普萊德統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6289 ,TW24Z7152232,715223,翔名統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6290 ,TW24Z7152240,715224,翔名統一43購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6291 ,TW24Z7152257,715225,華景電統一45購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6292 ,TW24Z7152265,715226,鈊象統一43購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6293 ,TW24Z7152273,715227,鈺太統一43購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6294 ,TW24Z7152281,715228,漢科統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6295 ,TW24Z7152299,715229,撼訊統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6296 ,TW24Z7152307,715230,雙鴻統一44購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6297 ,TW24Z7152315,715231,譜瑞統一43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6298 ,TW24Z7152323,715232,驊訊統一49購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6299 ,TW24Z7152331,715233,譜瑞中信39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCE,
 6300 ,TW24Z7152349,715234,大綜群益39購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6301 ,TW24Z7152356,715235,元太群益42購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6302 ,TW24Z7152364,715236,台燿群益39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6303 ,TW24Z7152372,715237,良維群益41購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6304 ,TW24Z7152380,715238,原相群益3B購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6305 ,TW24Z7152398,715239,家登群益39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6306 ,TW24Z7152406,715240,創惟群益3C購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6307 ,TW24Z7152414,715241,智擎群益3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6308 ,TW24Z7152422,715242,群聯群益39購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6309 ,TW24Z7152430,715243,群聯群益39購04,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6310 ,TW24Z7152448,715244,群聯群益3C購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6311 ,TW24Z7152455,715245,廣運群益39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6312 ,TW24Z7152463,715246,雙鴻群益41購03,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6313 ,TW24Z7152471,715247,譜瑞群益39購05,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6314 ,TW24Z7152489,715248,元太元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6315 ,TW24Z7152497,715249,原相元富3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6316 ,TW24Z7152505,715250,智通元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6317 ,TW24Z7152513,715251,鈊象元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6318 ,TW24Z7152521,715252,大宇資兆豐43購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6319 ,TW24Z7152539,715253,宜特兆豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6320 ,TW24Z7152547,715254,家登富邦3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6321 ,TW24Z7152554,715255,富喬富邦41購01,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6322 ,TW24Z7152562,715256,雙鴻富邦43購02,上櫃 ,上櫃認購(售)權證,,2024/03/05,RWSCCA,
 6323 ,TW24Z7152570,715257,中美晶永豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6324 ,TW24Z7152588,715258,元太永豐39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6325 ,TW24Z7152596,715259,弘塑永豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6326 ,TW24Z7152604,715260,耕興永豐39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6327 ,TW24Z7152612,715261,擎邦永豐39購01,上櫃 ,上櫃認購(售)權證,,2024/03/07,RWSCCA,
 6328 ,TW24Z7152620,715262,擎邦永豐3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6329 ,TW24Z7152638,715263,佳邦國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6330 ,TW24Z7152646,715264,富驊國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6331 ,TW24Z7152653,715265,衛司特國票3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6332 ,TW24Z7152661,715266,擎邦國票3C購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6333 ,TW24Z7152679,715267,元太國泰3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6334 ,TW24Z7152687,715268,建榮國泰3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6335 ,TW24Z7152695,715269,緯軟國泰3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6336 ,TW24Z7152703,715270,弘塑凱基39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6337 ,TW24Z7152711,715271,宏捷科凱基3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6338 ,TW24Z7152729,715272,亞通凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6339 ,TW24Z7152737,715273,家登凱基39購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6340 ,TW24Z7152745,715274,華星光凱基39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6341 ,TW24Z7152752,715275,鈺太凱基39購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6342 ,TW24Z7152760,715276,廣運凱基3A購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6343 ,TW24Z7152778,715277,德微凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6344 ,TW24Z7152786,715278,擎邦凱基39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6345 ,TW24Z7152794,715279,聯亞凱基3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6346 ,TW24Z7152802,715280,雙鴻凱基3B購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6347 ,TW24Z7152810,715281,雙鴻凱基41購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6348 ,TW24Z7152828,715282,雙鴻凱基43購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6349 ,TW24Z7152836,715283,大綜元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6350 ,TW24Z7152844,715284,大綜元大3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6351 ,TW24Z7152851,715285,大學光元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6352 ,TW24Z7152869,715286,元太元大39購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6353 ,TW24Z7152877,715287,世禾元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6354 ,TW24Z7152885,715288,宏碁資元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6355 ,TW24Z7152893,715289,良維元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6356 ,TW24Z7152901,715290,協禧元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6357 ,TW24Z7152919,715291,宜特元大39購04,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6358 ,TW24Z7152927,715292,宜特元大39購05,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6359 ,TW24Z7152935,715293,威剛元大3A購05,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6360 ,TW24Z7152943,715294,智擎元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6361 ,TW24Z7152950,715295,翔名元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6362 ,TW24Z7152968,715296,華星光元大3A購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6363 ,TW24Z7152976,715297,閎康元大39購05,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6364 ,TW24Z7152984,715298,鈦昇元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6365 ,TW24Z7152992,715299,群聯元大3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6366 ,TW24Z7153008,715300,碩禾元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6367 ,TW24Z7153016,715301,衛司特元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6368 ,TW24Z7153024,715302,撼訊元大39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6369 ,TW24Z7153032,715303,聯亞元大3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6370 ,TW24Z7153040,715304,雙鴻元大39購08,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6371 ,TW24Z7153057,715305,雙鴻元大39購09,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6372 ,TW24Z7153065,715306,穩懋元大39購03,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6373 ,TW24Z7153073,715307,驊訊元大39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6374 ,TW24Z7153081,715308,大綜群益41購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6375 ,TW24Z7153099,715309,良維群益41購04,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6376 ,TW24Z7153107,715310,佳邦群益39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6377 ,TW24Z7153115,715311,耕興群益3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6378 ,TW24Z7153123,715312,晶呈群益39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6379 ,TW24Z7153131,715313,鈦昇群益39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6380 ,TW24Z7153149,715314,福華群益3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6381 ,TW24Z7153156,715315,精剛群益41購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6382 ,TW24Z7153164,715316,廣運群益3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6383 ,TW24Z7153172,715317,擎邦群益39購01,上櫃 ,上櫃認購(售)權證,,2024/03/08,RWSCCA,
 6384 ,TW24Z7153180,715318,擎邦群益39購02,上櫃 ,上櫃認購(售)權證,,2024/03/07,RWSCCA,
 6385 ,TW24Z7153198,715319,擎邦群益3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/07,RWSCCA,
 6386 ,TW24Z7153206,715320,擎邦群益41購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6387 ,TW24Z7153214,715321,驊訊群益3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6388 ,TW24Z7153222,715322,佳邦中信3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCE,
 6389 ,TW24Z7153230,715323,漢科中信3A購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCE,
 6390 ,TW24Z7153248,715324,力致兆豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6391 ,TW24Z7153255,715325,弘塑兆豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6392 ,TW24Z7153263,715326,振曜兆豐3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6393 ,TW24Z7153271,715327,雙鴻兆豐3B購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6394 ,TW24Z7153289,715328,元太富邦3B購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6395 ,TW24Z7153297,715329,群聯富邦3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6396 ,TW24Z7153305,715330,頎邦富邦41購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6397 ,TW24Z7153313,715331,雙鴻富邦41購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6398 ,TW24Z7153321,715332,弘塑元富3A購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6399 ,TW24Z7153339,715333,良維元富39購02,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6400 ,TW24Z7153347,715334,亞通元富43購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
 6401 ,TW24Z7153354,715335,華星光元富39購01,上櫃 ,上櫃認購(售)權證,,2024/03/06,RWSCCA,
